,MODE,VEC_SIZE,TIME_MS
427,BLOCK2,14963,0.0006476000000000001
428,BLOCK2,15711,0.0007154
429,BLOCK2,16496,0.0007434
430,BLOCK2,17320,0.0006814
431,BLOCK2,18186,0.0008198000000000001
432,BLOCK2,19095,0.0008154
433,BLOCK2,20049,0.0008937999999999999
434,BLOCK2,21051,0.0009375999999999999
435,BLOCK2,22103,0.001022
436,BLOCK2,23208,0.0008998000000000001
437,BLOCK2,24368,0.0010758
438,BLOCK2,25586,0.0009998
439,BLOCK2,26865,0.001024
440,BLOCK2,28208,0.0012364
441,BLOCK2,29618,0.0011766
442,BLOCK2,31098,0.0012986
443,BLOCK2,32652,0.0012462
444,BLOCK2,34284,0.0013024
445,BLOCK2,35998,0.001565
446,BLOCK2,37797,0.001439
447,BLOCK2,39686,0.0016112000000000001
448,BLOCK2,41670,0.0018074
449,BLOCK2,43753,0.0019756
450,BLOCK2,45940,0.0018154
451,BLOCK2,48236,0.0018071999999999997
452,BLOCK2,50647,0.0020902
453,BLOCK2,53179,0.0021984
454,BLOCK2,55837,0.0021961999999999997
455,BLOCK2,58628,0.0023102
456,BLOCK2,61559,0.0024126
457,BLOCK2,64636,0.0030654000000000002
458,BLOCK2,67867,0.0031600000000000005
459,BLOCK2,71260,0.0030558
460,BLOCK2,74822,0.0030574
461,BLOCK2,78563,0.0036448
462,BLOCK2,82491,0.0032140000000000003
463,BLOCK2,86615,0.0036929999999999997
464,BLOCK2,90945,0.003705
465,BLOCK2,95492,0.0038849999999999996
466,BLOCK2,100266,0.0040878
467,BLOCK2,105279,0.0043164
468,BLOCK2,110542,0.00409
469,BLOCK2,116069,0.004304199999999999
470,BLOCK2,121872,0.0050777999999999995
471,BLOCK2,127965,0.005673200000000001
472,BLOCK2,134363,0.0060678
473,BLOCK2,141081,0.005266
474,BLOCK2,148135,0.0060392
475,BLOCK2,155541,0.0064484
476,BLOCK2,163318,0.0072338
477,BLOCK2,171483,0.0069711999999999994
478,BLOCK2,180057,0.007656399999999999
479,BLOCK2,189059,0.008812799999999999
480,BLOCK2,198511,0.009279800000000001
481,BLOCK2,208436,0.0093096
482,BLOCK2,218857,0.008915
483,BLOCK2,229799,0.0094722
484,BLOCK2,241288,0.0103218
485,BLOCK2,253352,0.0120252
486,BLOCK2,266019,0.01061
487,BLOCK2,279319,0.011528199999999999
488,BLOCK2,293284,0.0124558
489,BLOCK2,307948,0.012267400000000001
490,BLOCK2,323345,0.0141926
491,BLOCK2,339512,0.0144736
492,BLOCK2,356487,0.013272999999999998
493,BLOCK2,374311,0.0161308
494,BLOCK2,393026,0.016419
495,BLOCK2,412677,0.016772199999999998
496,BLOCK2,433310,0.0162528
497,BLOCK2,454975,0.0201282
498,BLOCK2,477723,0.0196312
499,BLOCK2,501609,0.0223406
500,BLOCK2,526689,0.0228918
501,BLOCK2,553023,0.022657
502,BLOCK2,580674,0.023727199999999997
503,BLOCK2,609707,0.0274782
504,BLOCK2,640192,0.027188
505,BLOCK2,672201,0.026111600000000002
506,BLOCK2,705811,0.0289772
507,BLOCK2,741101,0.030420000000000003
508,BLOCK2,778156,0.035870400000000004
509,BLOCK2,817063,0.031464000000000006
510,BLOCK2,857916,0.038046800000000006
511,BLOCK2,900811,0.0424072
512,BLOCK2,945851,0.0422906
513,BLOCK2,993143,0.043925599999999995
514,BLOCK2,1042800,0.0465022
515,BLOCK2,1094940,0.0453886
516,BLOCK2,1149687,0.054504
517,BLOCK2,1207171,0.0620182
518,BLOCK2,1267529,0.0560828
519,BLOCK2,1330905,0.064543
520,BLOCK2,1397450,0.06651660000000001
521,BLOCK2,1467322,0.060539600000000006
