,MODE,VEC_SIZE,TIME_MS
929,BLOCK8,95,0.0003468
930,BLOCK8,100,0.0003366
931,BLOCK8,105,0.0003808
932,BLOCK8,110,0.0003664
933,BLOCK8,115,0.0004046
934,BLOCK8,120,0.000413
935,BLOCK8,125,0.00038679999999999997
936,BLOCK8,131,0.0004068
937,BLOCK8,137,0.0004106
938,BLOCK8,143,0.000445
939,BLOCK8,150,0.000475
940,BLOCK8,157,0.000451
941,BLOCK8,164,0.00046699999999999997
942,BLOCK8,172,0.000443
943,BLOCK8,180,0.00047479999999999994
944,BLOCK8,188,0.0005286
945,BLOCK8,197,0.0005152000000000001
946,BLOCK8,206,0.0005912
947,BLOCK8,216,0.000553
948,BLOCK8,226,0.0006114
949,BLOCK8,237,0.000619
950,BLOCK8,248,0.0005629999999999999
951,BLOCK8,260,0.000745
952,BLOCK8,272,0.0006309999999999999
953,BLOCK8,285,0.0007074
954,BLOCK8,299,0.0006914
955,BLOCK8,313,0.0007112
956,BLOCK8,328,0.0008496
957,BLOCK8,344,0.0007953999999999999
958,BLOCK8,361,0.0008774000000000001
959,BLOCK8,379,0.0008736000000000001
960,BLOCK8,397,0.0008874
961,BLOCK8,416,0.0008475999999999999
962,BLOCK8,436,0.001008
963,BLOCK8,457,0.0009701999999999998
964,BLOCK8,479,0.0009780000000000001
965,BLOCK8,502,0.0011179999999999999
966,BLOCK8,527,0.001114
967,BLOCK8,553,0.0012064
968,BLOCK8,580,0.0011422
969,BLOCK8,609,0.0011862
970,BLOCK8,639,0.0012482
971,BLOCK8,670,0.0014286
972,BLOCK8,703,0.0014344
973,BLOCK8,738,0.0015528
974,BLOCK8,774,0.001623
975,BLOCK8,812,0.0017372
976,BLOCK8,852,0.0019396
977,BLOCK8,894,0.0019416
978,BLOCK8,938,0.0020982
979,BLOCK8,984,0.0021942
980,BLOCK8,1033,0.0020997999999999998
981,BLOCK8,1084,0.0020036000000000003
982,BLOCK8,1138,0.0024044
983,BLOCK8,1194,0.0021920000000000004
984,BLOCK8,1253,0.0025288000000000003
985,BLOCK8,1315,0.0026991999999999997
986,BLOCK8,1380,0.0029016
987,BLOCK8,1448,0.0031460000000000004
988,BLOCK8,1520,0.003282
989,BLOCK8,1596,0.0033422
990,BLOCK8,1675,0.0031702
991,BLOCK8,1758,0.0035648
992,BLOCK8,1845,0.0035889999999999997
993,BLOCK8,1937,0.0038272000000000002
994,BLOCK8,2033,0.004065399999999999
995,BLOCK8,2134,0.0044024
996,BLOCK8,2240,0.0043786
997,BLOCK8,2351,0.0046508
998,BLOCK8,2468,0.005262
999,BLOCK8,2591,0.0053642
1000,BLOCK8,2720,0.0056986
1001,BLOCK8,2856,0.0058008
1002,BLOCK8,2998,0.0063838
1003,BLOCK8,3147,0.0055646
1004,BLOCK8,3304,0.0066888
1005,BLOCK8,3469,0.012667999999999999
1006,BLOCK8,3642,0.006729000000000001
1007,BLOCK8,3824,0.008394
1008,BLOCK8,4015,0.0070536
1009,BLOCK8,4215,0.0077846
1010,BLOCK8,4425,0.0081274
1011,BLOCK8,4646,0.0098768
1012,BLOCK8,4878,0.009369800000000001
1013,BLOCK8,5121,0.009392000000000001
1014,BLOCK8,5377,0.015892
1015,BLOCK8,5645,0.0113176
1016,BLOCK8,5927,0.0103572
1017,BLOCK8,6223,0.0119446
1018,BLOCK8,6534,0.012523799999999998
1019,BLOCK8,6860,0.0131428
1020,BLOCK8,7202,0.013778000000000002
1021,BLOCK8,7562,0.013772000000000001
1022,BLOCK8,7940,0.015160799999999999
1023,BLOCK8,8337,0.0144934
1024,BLOCK8,8753,0.0177978
1025,BLOCK8,9190,0.017525199999999998
1026,BLOCK8,9649,0.018437000000000002
1027,BLOCK8,10131,0.0207874
1028,BLOCK8,10637,0.018409000000000002
1029,BLOCK8,11168,0.02128
1030,BLOCK8,11726,0.022298400000000003
1031,BLOCK8,12312,0.025931
1032,BLOCK8,12927,0.025712999999999996
1033,BLOCK8,13573,0.0253422
