,MODE,VEC_SIZE,TIME_MS
661,BLOCK4,502,0.0001282
662,BLOCK4,527,0.0001924
663,BLOCK4,553,0.00013440000000000001
664,BLOCK4,580,0.0001402
665,BLOCK4,609,0.00017240000000000002
666,BLOCK4,639,0.0001544
667,BLOCK4,670,0.00014680000000000002
668,BLOCK4,703,0.00019820000000000002
669,BLOCK4,738,0.0002046
670,BLOCK4,774,0.0001908
671,BLOCK4,812,0.0002246
672,BLOCK4,852,0.0002186
673,BLOCK4,894,0.00019040000000000002
674,BLOCK4,938,0.00019240000000000001
675,BLOCK4,984,0.00020679999999999999
676,BLOCK4,1033,0.00022820000000000002
677,BLOCK4,1084,0.00020639999999999998
678,BLOCK4,1138,0.0002784
679,BLOCK4,1194,0.00028839999999999996
680,BLOCK4,1253,0.0002704
681,BLOCK4,1315,0.0003042
682,BLOCK4,1380,0.0002944
683,BLOCK4,1448,0.0003146
684,BLOCK4,1520,0.0003324
685,BLOCK4,1596,0.0003128
686,BLOCK4,1675,0.0003846
687,BLOCK4,1758,0.00038060000000000004
688,BLOCK4,1845,0.0003468
689,BLOCK4,1937,0.0003828
690,BLOCK4,2033,0.0004548
691,BLOCK4,2134,0.00036459999999999997
692,BLOCK4,2240,0.0003966
693,BLOCK4,2351,0.000505
694,BLOCK4,2468,0.000523
695,BLOCK4,2591,0.0005072
696,BLOCK4,2720,0.000513
697,BLOCK4,2856,0.000535
698,BLOCK4,2998,0.0005932
699,BLOCK4,3147,0.0006292
700,BLOCK4,3304,0.0007432000000000001
701,BLOCK4,3469,0.0006758000000000001
702,BLOCK4,3642,0.0007394
703,BLOCK4,3824,0.0007172000000000001
704,BLOCK4,4015,0.0007132
705,BLOCK4,4215,0.0008196
706,BLOCK4,4425,0.0008856
707,BLOCK4,4646,0.0008435999999999999
708,BLOCK4,4878,0.0009958000000000002
709,BLOCK4,5121,0.0009336
710,BLOCK4,5377,0.001002
711,BLOCK4,5645,0.001036
712,BLOCK4,5927,0.001088
713,BLOCK4,6223,0.0012026
714,BLOCK4,6534,0.0012222000000000001
715,BLOCK4,6860,0.0012704
716,BLOCK4,7202,0.0013063999999999999
717,BLOCK4,7562,0.0014405999999999998
718,BLOCK4,7940,0.0014166
