PROCESS_COUNT,ROW_COUNT,COL_COUNT,TIME_MS
5,33156,33156,0.590960
6,33156,33156,0.551370
2,33382,33382,1.396624
3,33382,33382,0.796433
4,33382,33382,0.679431
5,33382,33382,0.600091
6,33382,33382,0.874080
2,33608,33608,1.060048
3,33608,33608,0.805353
4,33608,33608,0.681060
5,33608,33608,0.609109
6,33608,33608,0.561296
2,33834,33834,1.103978
3,33834,33834,0.829407
4,33834,33834,0.695638
5,33834,33834,0.642011
6,33834,33834,0.565768
2,34060,34060,1.116766
3,34060,34060,0.843253
4,34060,34060,0.694395
5,34060,34060,0.625629
6,34060,34060,0.571468
2,34286,34286,1.136048
3,34286,34286,0.822415
4,34286,34286,0.701518
5,34286,34286,0.627253
6,34286,34286,0.591819
2,34512,34512,1.142274
3,34512,34512,0.855271
4,34512,34512,0.711361
5,34512,34512,0.659797
6,34512,34512,0.617678
2,34738,34738,1.148733
3,34738,34738,0.882961
4,34738,34738,0.740516
5,34738,34738,0.627443
6,34738,34738,0.618777
2,34965,34965,1.189778
3,34965,34965,0.849555
4,34965,34965,0.728771
5,34965,34965,0.648816
6,34965,34965,0.631497
2,35192,35192,1.196046
3,35192,35192,0.885600
4,35192,35192,0.768742
5,35192,35192,0.661827
6,35192,35192,0.611881
2,35419,35419,1.174569
3,35419,35419,0.913938
4,35419,35419,0.761971
5,35419,35419,0.673592
6,35419,35419,0.627118
2,35646,35646,1.228093
3,35646,35646,0.901329
4,35646,35646,0.783262
5,35646,35646,0.697095
6,35646,35646,0.623335
2,35873,35873,1.239663
3,35873,35873,0.942594
4,35873,35873,0.785396
5,35873,35873,0.697567
6,35873,35873,0.646052
2,36100,36100,1.276576
3,36100,36100,1.282290
4,36100,36100,0.786344
5,36100,36100,0.747168
6,36100,36100,0.783749
2,36327,36327,1.262015
3,36327,36327,0.922910
4,36327,36327,0.802601
5,36327,36327,0.720936
6,36327,36327,0.660974
2,36555,36555,1.272453
3,36555,36555,0.995893
4,36555,36555,0.812333
5,36555,36555,0.722963
6,36555,36555,0.675272
2,36783,36783,1.275953
3,36783,36783,0.969958
4,36783,36783,0.788141
5,36783,36783,0.757795
6,36783,36783,0.672070
2,37011,37011,1.329374
3,37011,37011,0.974193
4,37011,37011,0.811783
5,37011,37011,0.752614
6,37011,37011,0.680906
2,37239,37239,1.317096
3,37239,37239,0.997510
4,37239,37239,0.833995
5,37239,37239,0.799934
6,37239,37239,0.690193
2,37467,37467,1.339547
3,37467,37467,1.007391
4,37467,37467,0.835845
5,37467,37467,0.752630
6,37467,37467,0.700433
2,37695,37695,1.351067
3,37695,37695,1.005149
4,37695,37695,0.846915
5,37695,37695,0.766728
6,37695,37695,0.700401
2,37923,37923,1.371639
3,37923,37923,1.014475
4,37923,37923,0.877363
5,37923,37923,0.783995
6,37923,37923,0.764324
2,38151,38151,1.378660
3,38151,38151,1.018925
4,38151,38151,0.862158
5,38151,38151,0.780036
6,38151,38151,0.738192
2,38380,38380,1.379734
3,38380,38380,1.073233
4,38380,38380,0.916001
5,38380,38380,0.825314
6,38380,38380,0.796443
2,38609,38609,1.376090
3,38609,38609,1.019625
4,38609,38609,0.871370
5,38609,38609,0.803043
6,38609,38609,1.197661
2,38838,38838,1.438892
3,38838,38838,1.052946
4,38838,38838,0.897355
5,38838,38838,0.884079
6,38838,38838,1.089148
2,39067,39067,1.482288
3,39067,39067,1.061541
4,39067,39067,0.950378
5,39067,39067,0.975946
6,39067,39067,1.040877
2,39296,39296,1.883115
3,39296,39296,1.085442
4,39296,39296,0.920511
5,39296,39296,1.040554
6,39296,39296,1.041353
2,39525,39525,1.568899
3,39525,39525,1.099832
4,39525,39525,0.906078
5,39525,39525,1.348872
6,39525,39525,1.237905
2,39754,39754,1.499716
3,39754,39754,1.100860
4,39754,39754,1.059815
5,39754,39754,1.350898
6,39754,39754,1.158631
2,39983,39983,1.687645
3,39983,39983,1.649483
4,39983,39983,0.991786
5,39983,39983,1.078107
6,39983,39983,1.059411
2,40213,40213,1.570234
3,40213,40213,1.189524
4,40213,40213,1.090551
5,40213,40213,1.362760
6,40213,40213,1.366784
2,40443,40443,1.666678
3,40443,40443,1.302102
4,40443,40443,1.302667
5,40443,40443,1.056059
6,40443,40443,1.449000
2,40673,40673,1.551624
3,40673,40673,1.318259
4,40673,40673,1.227593
5,40673,40673,1.421558
6,40673,40673,1.470882
2,40903,40903,1.843404
3,40903,40903,1.363357
4,40903,40903,1.219218
5,40903,40903,1.248419
6,40903,40903,1.291752
2,41133,41133,1.715457
3,41133,41133,1.367753
4,41133,41133,1.461499
5,41133,41133,1.668889
6,41133,41133,1.491770
2,41363,41363,1.894973
3,41363,41363,1.310010
4,41363,41363,1.242692
5,41363,41363,1.521562
6,41363,41363,1.478846
2,41593,41593,2.240738
3,41593,41593,1.484018
4,41593,41593,1.416134
5,41593,41593,1.471110
6,41593,41593,1.365370
2,41823,41823,1.984426
3,41823,41823,1.474722
4,41823,41823,1.342397
5,41823,41823,1.450444
6,41823,41823,1.647182
2,42054,42054,2.315694
3,42054,42054,1.638463
4,42054,42054,1.503792
5,42054,42054,1.482649
6,42054,42054,1.385202
2,42285,42285,1.965360
3,42285,42285,1.851938
4,42285,42285,1.844258
5,42285,42285,1.674670
6,42285,42285,1.415103
2,42516,42516,2.250230
3,42516,42516,1.794024
4,42516,42516,1.461781
5,42516,42516,1.558138
6,42516,42516,1.539223
2,42747,42747,2.213991
3,42747,42747,1.815065
4,42747,42747,1.564786
5,42747,42747,1.621359
6,42747,42747,1.482637
2,42978,42978,2.051199
3,42978,42978,1.994438
4,42978,42978,1.664382
5,42978,42978,1.688295
6,42978,42978,1.523854
2,43209,43209,2.139135
3,43209,43209,1.934604
4,43209,43209,1.678586
5,43209,43209,1.598021
6,43209,43209,1.595678
2,43440,43440,2.425498
3,43440,43440,1.958513
4,43440,43440,1.654779
5,43440,43440,1.562853
6,43440,43440,1.604474
2,43671,43671,2.530287
3,43671,43671,2.014459
4,43671,43671,1.841879
5,43671,43671,1.698277
6,43671,43671,1.477301
2,43903,43903,2.381033
3,43903,43903,1.964624
4,43903,43903,1.821950
5,43903,43903,1.742619
6,43903,43903,1.620954
2,44135,44135,2.394433
3,44135,44135,1.869263
4,44135,44135,1.687278
5,44135,44135,1.683296
6,44135,44135,1.604258
2,44367,44367,2.542024
3,44367,44367,2.023293
4,44367,44367,1.804407
5,44367,44367,1.611098
6,44367,44367,1.480262
2,44599,44599,2.581365
3,44599,44599,1.995508
4,44599,44599,1.914386
5,44599,44599,1.707198
6,44599,44599,1.673817
2,44831,44831,2.581639
3,44831,44831,1.943911
4,44831,44831,1.747807
5,44831,44831,1.708529
6,44831,44831,1.812280
2,45063,45063,2.647547
3,45063,45063,2.055791
4,45063,45063,1.941157
5,45063,45063,1.624015
6,45063,45063,1.699867
2,45295,45295,2.425060
3,45295,45295,2.122483
4,45295,45295,1.961598
5,45295,45295,1.786338
6,45295,45295,1.818614
2,45527,45527,2.449740
3,45527,45527,2.394353
4,45527,45527,1.842001
5,45527,45527,1.791119
6,45527,45527,1.783082
2,45759,45759,2.643993
3,45759,45759,1.983566
4,45759,45759,1.909496
5,45759,45759,1.670529
6,45759,45759,1.916794
2,45992,45992,2.681038
3,45992,45992,2.131893
4,45992,45992,2.014161
5,45992,45992,1.664119
6,45992,45992,1.766505
2,46225,46225,2.548780
3,46225,46225,2.186360
4,46225,46225,2.002231
5,46225,46225,1.844261
6,46225,46225,1.653661
2,46458,46458,2.527968
3,46458,46458,2.290871
4,46458,46458,1.878037
5,46458,46458,1.880132
6,46458,46458,1.798053
2,46691,46691,2.704738
3,46691,46691,2.020865
4,46691,46691,1.922273
5,46691,46691,1.706057
6,46691,46691,1.799255
2,46924,46924,2.738170
3,46924,46924,2.251936
4,46924,46924,2.035458
5,46924,46924,1.714012
6,46924,46924,1.896890
2,47157,47157,2.700967
3,47157,47157,2.238974
4,47157,47157,2.111925
5,47157,47157,1.883099
6,47157,47157,1.602639
2,47390,47390,2.804401
3,47390,47390,2.125776
4,47390,47390,2.006708
5,47390,47390,1.911185
6,47390,47390,1.805257
2,47623,47623,2.825925
3,47623,47623,2.112522
4,47623,47623,2.288602
5,47623,47623,1.841963
6,47623,47623,1.755566
2,47856,47856,2.927452
3,47856,47856,2.318413
4,47856,47856,1.897329
5,47856,47856,1.884779
6,47856,47856,1.716506
2,48089,48089,2.823534
3,48089,48089,2.291569
4,48089,48089,2.071395
5,48089,48089,1.756425
6,48089,48089,1.795169
2,48323,48323,2.702409
3,48323,48323,2.259470
4,48323,48323,2.077471
5,48323,48323,1.973327
6,48323,48323,1.902699
2,48557,48557,2.724702
3,48557,48557,2.466298
4,48557,48557,2.059712
5,48557,48557,1.904265
6,48557,48557,1.887875
2,48791,48791,2.956810
3,48791,48791,2.172044
4,48791,48791,2.030504
5,48791,48791,1.774970
6,48791,48791,1.856118
2,49025,49025,2.954068
3,49025,49025,2.366613
4,49025,49025,1.943332
5,49025,49025,1.905718
6,49025,49025,1.728426
2,49259,49259,2.873000
3,49259,49259,2.431426
4,49259,49259,2.082986
5,49259,49259,1.923014
6,49259,49259,1.686735
2,49493,49493,3.030757
3,49493,49493,2.287966
4,49493,49493,2.149605
5,49493,49493,1.991478
6,49493,49493,1.997150
2,49727,49727,2.863536
3,49727,49727,2.270978
4,49727,49727,2.024321
5,49727,49727,1.825779
6,49727,49727,1.921609
2,49961,49961,3.060332
3,49961,49961,2.458654
4,49961,49961,2.023151
5,49961,49961,1.852533
6,49961,49961,1.846618
2,50,50,0.000042
3,50,50,0.000112
4,50,50,0.000111
5,50,50,0.000066
6,50,50,0.000074
2,134,134,0.000054
3,134,134,0.000065
4,134,134,0.000206
5,134,134,0.000169
6,134,134,0.000123
2,240,240,0.000086
3,240,240,0.000104
4,240,240,0.000093
5,240,240,0.000139
6,240,240,0.000164
2,359,359,0.000168
3,359,359,0.000215
4,359,359,0.000252
5,359,359,0.000164
6,359,359,0.000169
2,486,486,0.000301
3,486,486,0.000343
4,486,486,0.000261
5,486,486,0.000245
6,486,486,0.000218
2,620,620,0.000520
3,620,620,0.000396
4,620,620,0.000458
5,620,620,0.000359
6,620,620,0.000368
2,759,759,0.000612
3,759,759,0.000561
4,759,759,0.000458
5,759,759,0.000413
6,759,759,0.000484
2,903,903,0.000864
3,903,903,0.000814
4,903,903,0.000632
5,903,903,0.000564
6,903,903,0.000612
2,1050,1050,0.001382
3,1050,1050,0.001262
4,1050,1050,0.000883
5,1050,1050,0.001123
6,1050,1050,0.000903
2,1201,1201,0.002081
3,1201,1201,0.001405
4,1201,1201,0.001118
5,1201,1201,0.002240
6,1201,1201,0.001341
2,1354,1354,0.001951
3,1354,1354,0.001559
4,1354,1354,0.001334
5,1354,1354,0.001394
6,1354,1354,0.001342
2,1510,1510,0.002420
3,1510,1510,0.002826
4,1510,1510,0.001698
5,1510,1510,0.001754
6,1510,1510,0.002131
2,1668,1668,0.003356
3,1668,1668,0.003126
4,1668,1668,0.003353
5,1668,1668,0.002262
6,1668,1668,0.001875
2,1829,1829,0.003817
3,1829,1829,0.002959
4,1829,1829,0.003354
5,1829,1829,0.002378
6,1829,1829,0.002886
2,1992,1992,0.004848
3,1992,1992,0.003607
4,1992,1992,0.003388
5,1992,1992,0.002671
6,1992,1992,0.002651
2,2156,2156,0.006080
3,2156,2156,0.004066
4,2156,2156,0.004886
5,2156,2156,0.003852
6,2156,2156,0.003867
2,2322,2322,0.006162
3,2322,2322,0.005027
4,2322,2322,0.003818
5,2322,2322,0.004566
6,2322,2322,0.004607
2,2490,2490,0.007135
3,2490,2490,0.005332
4,2490,2490,0.005655
5,2490,2490,0.003866
6,2490,2490,0.005136
2,2659,2659,0.007341
3,2659,2659,0.006245
4,2659,2659,0.005392
5,2659,2659,0.006188
6,2659,2659,0.005595
2,2830,2830,0.009331
3,2830,2830,0.006945
4,2830,2830,0.007460
5,2830,2830,0.005164
6,2830,2830,0.006226
2,3002,3002,0.009347
3,3002,3002,0.007362
4,3002,3002,0.007817
5,3002,3002,0.006513
6,3002,3002,0.006761
2,3175,3175,0.011731
3,3175,3175,0.008713
4,3175,3175,0.007746
5,3175,3175,0.009808
6,3175,3175,0.008487
2,3350,3350,0.011002
3,3350,3350,0.009811
4,3350,3350,0.009899
5,3350,3350,0.009004
6,3350,3350,0.008874
2,3526,3526,0.014555
3,3526,3526,0.015142
4,3526,3526,0.009317
5,3526,3526,0.010826
6,3526,3526,0.009478
2,3703,3703,0.015723
3,3703,3703,0.010442
4,3703,3703,0.013889
5,3703,3703,0.013683
6,3703,3703,0.011084
2,3881,3881,0.016071
3,3881,3881,0.014282
4,3881,3881,0.011405
5,3881,3881,0.012082
6,3881,3881,0.012596
2,4060,4060,0.019392
3,4060,4060,0.013094
4,4060,4060,0.016314
5,4060,4060,0.014385
6,4060,4060,0.013412
2,4240,4240,0.030201
3,4240,4240,0.014533
4,4240,4240,0.013663
5,4240,4240,0.014596
6,4240,4240,0.013422
2,4421,4421,0.021604
3,4421,4421,0.020634
4,4421,4421,0.014507
5,4421,4421,0.016016
6,4421,4421,0.013870
2,4603,4603,0.025167
3,4603,4603,0.020549
4,4603,4603,0.019038
5,4603,4603,0.015099
6,4603,4603,0.016731
2,4786,4786,0.024024
3,4786,4786,0.017355
4,4786,4786,0.015919
5,4786,4786,0.018937
6,4786,4786,0.016607
2,4969,4969,0.032513
3,4969,4969,0.020507
4,4969,4969,0.017131
5,4969,4969,0.017880
6,4969,4969,0.019993
2,5153,5153,0.037344
3,5153,5153,0.020671
4,5153,5153,0.019313
5,5153,5153,0.018585
6,5153,5153,0.018395
2,5338,5338,0.035919
3,5338,5338,0.022337
4,5338,5338,0.022515
5,5338,5338,0.021110
6,5338,5338,0.020437
2,5524,5524,0.028868
3,5524,5524,0.033354
4,5524,5524,0.020602
5,5524,5524,0.023161
6,5524,5524,0.021135
2,5711,5711,0.034737
3,5711,5711,0.028297
4,5711,5711,0.026561
5,5711,5711,0.021097
6,5711,5711,0.023058
2,5898,5898,0.035791
3,5898,5898,0.024922
4,5898,5898,0.036829
5,5898,5898,0.024405
6,5898,5898,0.023290
2,6086,6086,0.038304
3,6086,6086,0.029866
4,6086,6086,0.025677
5,6086,6086,0.033006
6,6086,6086,0.025748
2,6275,6275,0.045894
3,6275,6275,0.036136
4,6275,6275,0.026544
5,6275,6275,0.035232
6,6275,6275,0.023761
2,6464,6464,0.042239
3,6464,6464,0.040982
4,6464,6464,0.030102
5,6464,6464,0.036072
6,6464,6464,0.025307
2,6654,6654,0.048027
3,6654,6654,0.033405
4,6654,6654,0.034110
5,6654,6654,0.039321
6,6654,6654,0.031163
2,6845,6845,0.046585
3,6845,6845,0.035399
4,6845,6845,0.033186
5,6845,6845,0.027033
6,6845,6845,0.037206
2,7036,7036,0.052512
3,7036,7036,0.045255
4,7036,7036,0.030119
5,7036,7036,0.032069
6,7036,7036,0.030992
2,7228,7228,0.053891
3,7228,7228,0.040452
4,7228,7228,0.036148
5,7228,7228,0.032249
6,7228,7228,0.030467
2,7420,7420,0.055252
3,7420,7420,0.042902
4,7420,7420,0.038699
5,7420,7420,0.042732
6,7420,7420,0.032000
2,7613,7613,0.060519
3,7613,7613,0.047291
4,7613,7613,0.036977
5,7613,7613,0.051602
6,7613,7613,0.037829
2,7807,7807,0.066714
3,7807,7807,0.047709
4,7807,7807,0.041853
5,7807,7807,0.053703
6,7807,7807,0.038862
2,8001,8001,0.063879
3,8001,8001,0.048517
4,8001,8001,0.045155
5,8001,8001,0.054851
6,8001,8001,0.040092
2,8196,8196,0.065305
3,8196,8196,0.047793
4,8196,8196,0.042902
5,8196,8196,0.055328
6,8196,8196,0.041584
2,8391,8391,0.066370
3,8391,8391,0.055325
4,8391,8391,0.049718
5,8391,8391,0.064000
6,8391,8391,0.041501
2,8587,8587,0.070652
3,8587,8587,0.065627
4,8587,8587,0.067992
5,8587,8587,0.043197
6,8587,8587,0.047110
2,8783,8783,0.086255
3,8783,8783,0.061538
4,8783,8783,0.068052
5,8783,8783,0.062786
6,8783,8783,0.045154
2,8980,8980,0.076895
3,8980,8980,0.078949
4,8980,8980,0.057494
5,8980,8980,0.053670
6,8980,8980,0.049606
2,9177,9177,0.101890
3,9177,9177,0.067451
4,9177,9177,0.056844
5,9177,9177,0.048135
6,9177,9177,0.045439
2,9375,9375,0.110530
3,9375,9375,0.062590
4,9375,9375,0.050334
5,9375,9375,0.053272
6,9375,9375,0.071802
2,9573,9573,0.095804
3,9573,9573,0.069270
4,9573,9573,0.059800
5,9573,9573,0.082279
6,9573,9573,0.054471
2,9772,9772,0.092028
3,9772,9772,0.075011
4,9772,9772,0.071808
5,9772,9772,0.090219
6,9772,9772,0.057470
2,9971,9971,0.097596
3,9971,9971,0.071612
4,9971,9971,0.092037
5,9971,9971,0.058278
6,9971,9971,0.054179
2,10170,10170,0.100572
3,10170,10170,0.102984
4,10170,10170,0.067242
5,10170,10170,0.058938
6,10170,10170,0.065230
2,10370,10370,0.143532
3,10370,10370,0.086532
4,10370,10370,0.082374
5,10370,10370,0.064884
6,10370,10370,0.090107
2,10570,10570,0.117074
3,10570,10570,0.086452
4,10570,10570,0.075593
5,10570,10570,0.099457
6,10570,10570,0.065793
2,10771,10771,0.112488
3,10771,10771,0.087072
4,10771,10771,0.101174
5,10771,10771,0.067879
6,10771,10771,0.063398
2,10972,10972,0.114027
3,10972,10972,0.127620
4,10972,10972,0.073059
5,10972,10972,0.075205
6,10972,10972,0.069176
2,11174,11174,0.121422
3,11174,11174,0.098934
4,11174,11174,0.082788
5,11174,11174,0.103195
6,11174,11174,0.070890
2,11376,11376,0.124066
3,11376,11376,0.089863
4,11376,11376,0.116325
5,11376,11376,0.079355
6,11376,11376,0.068594
2,11578,11578,0.131619
3,11578,11578,0.134688
4,11578,11578,0.081043
5,11578,11578,0.078988
6,11578,11578,0.089643
2,11781,11781,0.171710
3,11781,11781,0.109524
4,11781,11781,0.092989
5,11781,11781,0.116686
6,11781,11781,0.078620
2,11984,11984,0.146098
3,11984,11984,0.111292
4,11984,11984,0.132627
5,11984,11984,0.087323
6,11984,11984,0.077244
2,12187,12187,0.185821
3,12187,12187,0.109652
4,12187,12187,0.092450
5,12187,12187,0.089369
6,12187,12187,0.124255
2,12391,12391,0.141461
3,12391,12391,0.112853
4,12391,12391,0.100205
5,12391,12391,0.131336
6,12391,12391,0.085235
2,12595,12595,0.153532
3,12595,12595,0.156836
4,12595,12595,0.098054
5,12595,12595,0.091609
6,12595,12595,0.090929
2,12800,12800,0.196428
3,12800,12800,0.135447
4,12800,12800,0.104484
5,12800,12800,0.145952
6,12800,12800,0.091610
2,13005,13005,0.164461
3,13005,13005,0.177402
4,13005,13005,0.111452
5,13005,13005,0.105521
6,13005,13005,0.126107
2,13210,13210,0.175971
3,13210,13210,0.130425
4,13210,13210,0.115507
5,13210,13210,0.148188
6,13210,13210,0.102815
2,13416,13416,0.183589
3,13416,13416,0.189939
4,13416,13416,0.120572
5,13416,13416,0.109496
6,13416,13416,0.154200
2,13622,13622,0.178358
3,13622,13622,0.144724
4,13622,13622,0.141795
5,13622,13622,0.114581
6,13622,13622,0.102718
2,13828,13828,0.243419
3,13828,13828,0.148902
4,13828,13828,0.130429
5,13828,13828,0.194920
6,13828,13828,0.109901
2,14035,14035,0.209476
3,14035,14035,0.198001
4,14035,14035,0.129457
5,14035,14035,0.119757
6,14035,14035,0.167612
2,14242,14242,0.200565
3,14242,14242,0.152411
4,14242,14242,0.188525
5,14242,14242,0.123224
6,14242,14242,0.113931
2,14449,14449,0.263391
3,14449,14449,0.147843
4,14449,14449,0.119382
5,14449,14449,0.180268
6,14449,14449,0.117231
2,14656,14656,0.220097
3,14656,14656,0.228838
4,14656,14656,0.144698
5,14656,14656,0.131854
6,14656,14656,0.181972
2,14864,14864,0.232772
3,14864,14864,0.175095
4,14864,14864,0.193784
5,14864,14864,0.128546
6,14864,14864,0.123872
2,15072,15072,0.271490
3,15072,15072,0.160775
4,15072,15072,0.173234
5,15072,15072,0.130312
6,15072,15072,0.128939
2,15280,15280,0.237903
3,15280,15280,0.161762
4,15280,15280,0.155081
5,15280,15280,0.141738
6,15280,15280,0.131239
2,15489,15489,0.221666
3,15489,15489,0.171581
4,15489,15489,0.128462
5,15489,15489,0.139649
6,15489,15489,0.111987
2,15698,15698,0.230067
3,15698,15698,0.168445
4,15698,15698,0.216488
5,15698,15698,0.144254
6,15698,15698,0.142400
2,15907,15907,0.288128
3,15907,15907,0.190937
4,15907,15907,0.156750
5,15907,15907,0.222408
6,15907,15907,0.126774
2,16117,16117,0.237410
3,16117,16117,0.269930
4,16117,16117,0.147148
5,16117,16117,0.144906
6,16117,16117,0.124580
2,16327,16327,0.260752
3,16327,16327,0.179162
4,16327,16327,0.225266
5,16327,16327,0.141780
6,16327,16327,0.137609
2,16537,16537,0.237892
3,16537,16537,0.195585
4,16537,16537,0.148327
5,16537,16537,0.217611
6,16537,16537,0.152119
2,16747,16747,0.262361
3,16747,16747,0.267375
4,16747,16747,0.170359
5,16747,16747,0.161904
6,16747,16747,0.216124
2,16958,16958,0.290314
3,16958,16958,0.211194
4,16958,16958,0.253335
5,16958,16958,0.161562
6,16958,16958,0.138580
2,17169,17169,0.350702
3,17169,17169,0.213880
4,17169,17169,0.262920
5,17169,17169,0.155034
6,17169,17169,0.151288
2,17380,17380,0.306904
3,17380,17380,0.229848
4,17380,17380,0.292913
5,17380,17380,0.163485
6,17380,17380,0.179775
2,17592,17592,0.283513
3,17592,17592,0.218474
4,17592,17592,0.286678
5,17592,17592,0.165372
6,17592,17592,0.252263
2,17804,17804,0.297760
3,17804,17804,0.229352
4,17804,17804,0.271125
5,17804,17804,0.151141
6,17804,17804,0.239316
2,18016,18016,0.305130
3,18016,18016,0.221744
4,18016,18016,0.280893
5,18016,18016,0.174841
6,18016,18016,0.258860
2,18228,18228,0.331766
3,18228,18228,0.231105
4,18228,18228,0.293792
5,18228,18228,0.192135
6,18228,18228,0.265857
2,18441,18441,0.354818
3,18441,18441,0.355861
4,18441,18441,0.209615
5,18441,18441,0.173342
6,18441,18441,0.264676
2,18654,18654,0.354432
3,18654,18654,0.348244
4,18654,18654,0.194721
5,18654,18654,0.189425
6,18654,18654,0.271155
2,18867,18867,0.341312
3,18867,18867,0.329974
4,18867,18867,0.241562
5,18867,18867,0.192361
6,18867,18867,0.275489
2,19080,19080,0.351363
3,19080,19080,0.370581
4,19080,19080,0.222986
5,19080,19080,0.294118
6,19080,19080,0.180388
2,19294,19294,0.437490
3,19294,19294,0.246365
4,19294,19294,0.218382
5,19294,19294,0.188615
6,19294,19294,0.193956
2,19508,19508,0.444430
3,19508,19508,0.264006
4,19508,19508,0.330246
5,19508,19508,0.199827
6,19508,19508,0.336938
2,19722,19722,0.380622
3,19722,19722,0.383998
4,19722,19722,0.245603
5,19722,19722,0.311524
6,19722,19722,0.198712
2,19936,19936,0.455572
3,19936,19936,0.264921
4,19936,19936,0.355053
5,19936,19936,0.219202
6,19936,19936,0.307830
2,20150,20150,0.370531
3,20150,20150,0.403944
4,20150,20150,0.273237
5,20150,20150,0.368308
6,20150,20150,0.215815
2,20365,20365,0.525549
3,20365,20365,0.333398
4,20365,20365,0.253426
5,20365,20365,0.245750
6,20365,20365,0.339253
2,20580,20580,0.392144
3,20580,20580,0.300350
4,20580,20580,0.251095
5,20580,20580,0.356744
6,20580,20580,0.220171
2,20795,20795,0.423037
3,20795,20795,0.298025
4,20795,20795,0.264598
5,20795,20795,0.209186
6,20795,20795,0.314945
2,21010,21010,0.380286
3,21010,21010,0.300351
4,21010,21010,0.267612
5,21010,21010,0.338453
6,21010,21010,0.212774
2,21226,21226,0.419054
3,21226,21226,0.331623
4,21226,21226,0.281414
5,21226,21226,0.249375
6,21226,21226,0.374090
2,21442,21442,0.406791
3,21442,21442,0.347203
4,21442,21442,0.249743
5,21442,21442,0.251320
6,21442,21442,0.229828
2,21658,21658,0.472944
3,21658,21658,0.478912
4,21658,21658,0.248860
5,21658,21658,0.236518
6,21658,21658,0.246282
2,21874,21874,0.450487
3,21874,21874,0.333179
4,21874,21874,0.278031
5,21874,21874,0.264605
6,21874,21874,0.235489
2,22090,22090,0.563229
3,22090,22090,0.434662
4,22090,22090,0.295385
5,22090,22090,0.269698
6,22090,22090,0.242944
2,22307,22307,0.444347
3,22307,22307,0.348468
4,22307,22307,0.319631
5,22307,22307,0.259114
6,22307,22307,0.242805
2,22524,22524,0.458324
3,22524,22524,0.436937
4,22524,22524,0.284756
5,22524,22524,0.283260
6,22524,22524,0.245280
2,22741,22741,0.471463
3,22741,22741,0.386026
4,22741,22741,0.286363
5,22741,22741,0.303702
6,22741,22741,0.388332
2,22958,22958,0.494980
3,22958,22958,0.495490
4,22958,22958,0.315591
5,22958,22958,0.281105
6,22958,22958,0.240311
2,23176,23176,0.490318
3,23176,23176,0.374562
4,23176,23176,0.348846
5,23176,23176,0.286673
6,23176,23176,0.285156
2,23394,23394,0.479915
3,23394,23394,0.499669
4,23394,23394,0.300409
5,23394,23394,0.292869
6,23394,23394,0.262947
2,23612,23612,0.486312
3,23612,23612,0.410839
4,23612,23612,0.487619
5,23612,23612,0.290916
6,23612,23612,0.382210
2,23830,23830,0.516665
3,23830,23830,0.576353
4,23830,23830,0.357689
5,23830,23830,0.442374
6,23830,23830,0.289504
2,24048,24048,0.739653
3,24048,24048,0.405200
4,24048,24048,0.488559
5,24048,24048,0.316975
6,24048,24048,0.455246
2,24267,24267,0.538330
3,24267,24267,0.558925
4,24267,24267,0.349945
5,24267,24267,0.431882
6,24267,24267,0.288890
2,24486,24486,0.692747
3,24486,24486,0.430821
4,24486,24486,0.520184
5,24486,24486,0.303432
6,24486,24486,0.473410
2,24705,24705,0.580630
3,24705,24705,0.609461
4,24705,24705,0.351454
5,24705,24705,0.502123
6,24705,24705,0.298532
2,24924,24924,0.744510
3,24924,24924,0.426174
4,24924,24924,0.554425
5,24924,24924,0.373561
6,24924,24924,0.497233
2,25143,25143,0.581349
3,25143,25143,0.613726
4,25143,25143,0.389212
5,25143,25143,0.493183
6,25143,25143,0.315112
2,25363,25363,0.767867
3,25363,25363,0.441377
4,25363,25363,0.572410
5,25363,25363,0.338801
6,25363,25363,0.504489
2,25583,25583,0.605407
3,25583,25583,0.637048
4,25583,25583,0.377024
5,25583,25583,0.548565
6,25583,25583,0.322696
2,25803,25803,0.788301
3,25803,25803,0.480320
4,25803,25803,0.604377
5,25803,25803,0.361710
6,25803,25803,0.558890
2,26023,26023,0.660971
3,26023,26023,0.640264
4,26023,26023,0.397665
5,26023,26023,0.543535
6,26023,26023,0.344044
2,26243,26243,0.823096
3,26243,26243,0.475944
4,26243,26243,0.580086
5,26243,26243,0.356659
6,26243,26243,0.546294
2,26463,26463,0.642156
3,26463,26463,0.712071
4,26463,26463,0.420664
5,26463,26463,0.596596
6,26463,26463,0.343417
2,26684,26684,0.826617
3,26684,26684,0.497096
4,26684,26684,0.627234
5,26684,26684,0.424540
6,26684,26684,0.580921
2,26905,26905,0.965996
3,26905,26905,0.726878
4,26905,26905,0.641617
5,26905,26905,0.377233
6,26905,26905,0.571623
2,27126,27126,0.696473
3,27126,27126,0.695581
4,27126,27126,0.622160
5,27126,27126,0.373582
6,27126,27126,0.574499
2,27347,27347,0.726753
3,27347,27347,0.748318
4,27347,27347,0.675687
5,27347,27347,0.396470
6,27347,27347,0.630128
2,27568,27568,0.721936
3,27568,27568,0.761766
4,27568,27568,0.681140
5,27568,27568,0.453399
6,27568,27568,0.582812
2,27790,27790,0.718243
3,27790,27790,0.731393
4,27790,27790,0.649721
5,27790,27790,0.389722
6,27790,27790,0.608166
2,28012,28012,0.702820
3,28012,28012,0.761762
4,28012,28012,0.663268
